combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
23,EUK↔ITS,EUK,ITS,CLR,0.1,84,euclidean,pca,1651,518,0.3651818868228673,0.001,0.41425373182985514,0.09812032979645578,0.22240559440715416,0.5943618531407061,0.32319855730746455,0.27674048993980127,0.2795484156003023,0.04737187453258502,0.18432022600876827,0.37564280460812516,999,120,20490762
