combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,clr_distance_strategy,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
7,AMF↔ITS,AMF,ITS,CLR,0.05,84,euclidean,pca,148,1286,direct_aitchison,0.5559547299901196,0.001,0.5344050886182954,0.08075033609445964,0.3385609595485714,0.6461697945605177,0.5846708424078187,0.46387922683016747,0.46742831632882276,0.05513087443267355,0.35207199306042547,0.5560119912928829,999,120,20330650
