combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
14,AMF↔ITS,AMF,ITS,CLR,0.05,84,euclidean,pca,148,1286,0.5559547299901196,0.002,0.5366970448634341,0.07146258473745229,0.37771389731741034,0.6604517271176578,0.5846708424078187,0.4594153847709723,0.4598420404917086,0.05198059435573832,0.35994848858200845,0.565186600961732,499,120,20400699
