combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
21,EUK↔ITS,EUK,ITS,presence/absence,0.1,84,jaccard,pcoa,1651,518,0.39019378149664147,0.001,0.42912213957534406,0.06443846847437693,0.3197090767154286,0.571373729601296,0.33980704314632904,0.31371260368754333,0.31201593666887417,0.045224482818230924,0.22546975435009073,0.38613567806723287,999,120,20470748
