combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,clr_distance_strategy,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
3,BAC↔ITS,BAC,ITS,CLR,0.05,84,euclidean,pca,16561,1286,direct_aitchison,0.31613265685009984,0.001,0.3880820141166065,0.10189076433550795,0.17916826617160614,0.6179059626531752,0.4480512123453048,0.3161033228728446,0.3136487234969181,0.05758065583692438,0.21231249578367845,0.42419121835351375,999,120,20290622
