combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
22,EUK↔ITS,EUK,ITS,CLR,0.05,84,euclidean,pca,4126,1286,0.4091389447949679,0.002,0.5445502249887586,0.10504964582244605,0.30619787411979127,0.689986108278783,0.31027311644712796,0.24385405758366355,0.23955933635670762,0.05451249559658919,0.1543732358812052,0.34624010996261084,499,120,20480755
