combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,clr_distance_strategy,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
4,BAC↔EUK,BAC,EUK,presence/absence,0.05,84,jaccard,pcoa,16561,4126,jaccard_presence_absence,0.20140377127141887,0.001,0.23921920496119115,0.07506949821325182,0.13259699979806575,0.40716271927557457,0.44981793199186093,0.31704019706650954,0.31291893672886717,0.05402719005195358,0.2246610987086604,0.4225697119922698,999,120,20300629
