combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
0,BAC↔AMF,BAC,AMF,presence/absence,0.05,84,jaccard,pcoa,16561,148,0.3870894668996215,0.001,0.4017442715810583,0.056865704436890756,0.2973112262755255,0.5131110685696207,0.6548122291609219,0.5317012650263501,0.536620178348626,0.05003221392092971,0.44522674939847134,0.6123330217802166,999,120,20260601
