combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,clr_distance_strategy,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
5,BAC↔EUK,BAC,EUK,CLR,0.05,84,euclidean,pca,16561,4126,direct_aitchison,0.2619631693164172,0.001,0.3810859829468896,0.09077150968311999,0.2202113521619562,0.5448010787501855,0.4345237746516486,0.3176643368137841,0.3193303034760653,0.05463744987240419,0.20116827559864736,0.4107043164539141,999,120,20310636
