combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
16,AMF↔EUK,AMF,EUK,presence/absence,0.05,84,jaccard,pcoa,148,4126,0.44702397413641126,0.001,0.4608021072130226,0.07671046390374188,0.31834854624045245,0.6076547923933309,0.625843761144852,0.4878960598821776,0.4908990948090769,0.05951823164069913,0.3734094683559293,0.5887098112182377,999,120,20420713
