observed,null_mean,null_sd,null_q025,null_q975,perm_p,threshold,n_pcs,kingdom_a,kingdom_b,n_samples,covariates_used,metric,null_type
0.08101037304439036,0.008159495707671653,0.09278745057042859,-0.14132757529587314,0.20308675721212338,0.37,0.01,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.08101037304439036,0.08101037304439036,0.0,0.08101037304439036,0.08101037304439036,1.0,0.01,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.08861746581314542,0.1286993362414892,0.0860350601774501,0.03288655330220709,0.3377959523446598,0.6,0.01,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.08861746581314542,0.08861746581314542,1.7340152810193582e-17,0.08861746581314538,0.08861746581314545,0.45,0.01,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
-0.05151238597794692,0.014768341211749638,0.12468070419679728,-0.1457236536885304,0.3210868821559225,0.75,0.01,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
-0.05151238597794692,-0.05151238597794694,2.003494883032568e-17,-0.05151238597794693,-0.05151238597794691,0.73,0.01,10,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.07584085420220044,0.05976122825574856,0.028501563181214117,0.024869260303272186,0.1306407593540387,0.24,0.01,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.07584085420220044,0.07584085420220037,6.745011627088246e-17,0.07584085420220033,0.07584085420220055,0.45,0.01,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.03982601405033349,0.002417282369370158,0.08844429299965799,-0.1260946126050612,0.1792825145386656,0.71,0.01,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.03982601405033349,0.03982601405033349,0.0,0.03982601405033349,0.03982601405033349,1.0,0.01,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.14740617223727936,0.11222746136329871,0.056722856568916666,0.04393581672501706,0.22895919175870436,0.28,0.01,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.14740617223727936,0.1474061722372794,2.674594189620659e-17,0.14740617223727934,0.14740617223727942,0.91,0.01,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
-0.059684230063186586,-0.004442163718358101,0.09448254920869158,-0.13664285083215227,0.21239598402332746,0.57,0.01,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
-0.059684230063186586,-0.059684230063186565,1.8102565446405642e-17,-0.05968423006318659,-0.05968423006318656,0.5,0.01,10,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.45015107157145084,0.050451185328617115,0.031047565119361104,0.014010414281185801,0.1277242724617922,0.01,0.01,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.45015107157145084,0.4501510715714507,1.7970179619947433e-16,0.45015107157145073,0.45015107157145096,0.56,0.01,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.5434283328112176,-0.0006053339884591775,0.08402829101737484,-0.1518142485211296,0.14907141086038497,0.01,0.01,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.5434283328112176,0.5434283328112175,1.115873051061572e-16,0.5434283328112176,0.5434283328112176,1.0,0.01,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.6136557026853812,0.11641753510232783,0.07335561817551847,0.02574808359241532,0.2644494402295448,0.01,0.01,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.6136557026853812,0.6136557026853812,7.606346542007028e-17,0.613655702685381,0.6136557026853813,0.85,0.01,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.6416220855864382,-0.000614285048600962,0.09943272050316207,-0.14376497239621472,0.2130167950346193,0.01,0.01,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.6416220855864382,0.6416220855864384,2.142612450336105e-16,0.6416220855864381,0.6416220855864383,0.93,0.01,10,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.18274082300327776,0.13705438173283283,0.028291775845072677,0.09008326204745654,0.19428326511663668,0.06,0.01,20,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.18274082300327776,0.18274082300327776,9.647461449234656e-17,0.18274082300327765,0.18274082300327787,0.46,0.01,20,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.06249630957960584,0.013444121459573093,0.09412510756549425,-0.17885487572459327,0.17439864506065844,0.51,0.01,20,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.06249630957960584,0.06249630957960584,0.0,0.06249630957960584,0.06249630957960584,1.0,0.01,20,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.2540343931187756,0.16404932509642733,0.030360851466754303,0.11361354284352944,0.2306257491312306,0.01,0.01,20,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.2540343931187756,0.2540343931187756,6.013344936321957e-17,0.2540343931187756,0.25403439311877574,1.0,0.01,20,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.03479906394988409,0.009371092895908277,0.09638517310116373,-0.16877379839560713,0.18469749703895616,0.78,0.01,20,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.03479906394988409,0.034799063949884086,1.6837015662105275e-17,0.03479906394988405,0.03479906394988411,0.36,0.01,20,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.216198996052831,0.12476372766646182,0.02916042303655859,0.07706863348935343,0.1786547233037642,0.01,0.01,20,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.216198996052831,0.21619899605283088,1.0873293694632308e-16,0.21619899605283072,0.216198996052831,0.3,0.01,20,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.1611386208994652,-0.00301922178594298,0.08534207610249886,-0.17162221540083583,0.14445882790124467,0.07,0.01,20,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.1611386208994652,0.16113862089946518,2.78968262765393e-17,0.1611386208994652,0.1611386208994652,1.0,0.01,20,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.2776524455067758,0.1584686586535635,0.03542085899824036,0.10000628489500007,0.21911669194479955,0.01,0.01,20,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.2776524455067758,0.27765244550677576,4.7910270883889234e-17,0.27765244550677576,0.27765244550677587,0.35,0.01,20,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.16286778652914288,-0.0039342752848006216,0.09129241441448487,-0.15781820846910263,0.156669578709687,0.05,0.01,20,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.16286778652914288,0.16286778652914288,3.134672739800626e-17,0.16286778652914286,0.16286778652914294,0.95,0.01,20,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.37827231486324153,0.1403402028824832,0.029332367836866994,0.09639485375577463,0.20680528367319145,0.01,0.01,20,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.37827231486324153,0.3782723148632413,2.0679338892707658e-16,0.37827231486324125,0.37827231486324164,0.44,0.01,20,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.38037708817652743,0.004382482874127475,0.09829745829994285,-0.16674007485550482,0.2161879207589576,0.01,0.01,20,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.38037708817652743,0.3803770881765276,1.673809576592358e-16,0.38037708817652743,0.38037708817652743,1.0,0.01,20,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.4291708530506143,0.16417290851668342,0.031311672736375286,0.11627213129177066,0.2403655146152639,0.01,0.01,20,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.4291708530506143,0.4291708530506142,1.0077863168691553e-16,0.42917085305061414,0.4291708530506144,0.47,0.01,20,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.3830062319247018,0.008060593177449197,0.09895231743162143,-0.17007742183451968,0.21508038585128983,0.01,0.01,20,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.3830062319247018,0.38300623192470173,6.611113244361154e-17,0.38300623192470173,0.38300623192470185,0.48,0.01,20,AMF,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.07005615226150752,0.11360796465975728,0.04252248317756134,0.04281380177514756,0.19453993387439117,0.85,0.01,20,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.07005615226150752,0.07005615226150752,1.1214946133455535e-17,0.07005615226150752,0.07005615226150752,0.99,0.01,20,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
-0.03219804721409491,-0.014100311400976059,0.10028097362211523,-0.1896951728883068,0.1505261942864307,0.78,0.01,20,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
-0.03219804721409491,-0.032198047214094916,6.974206569134825e-18,-0.03219804721409491,-0.03219804721409491,1.0,0.01,20,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.16304334308311375,0.21854070929937194,0.0694735416426155,0.08266039341379763,0.34728969245967006,0.81,0.01,20,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.16304334308311375,0.16304334308311375,2.967195843610875e-17,0.1630433430831137,0.1630433430831138,0.68,0.01,20,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
-0.117971662275814,-0.011178384007922131,0.11083280331566141,-0.22793795027972055,0.1747335794211188,0.32,0.01,20,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
-0.117971662275814,-0.11797166227581399,1.4902064085074627e-17,-0.11797166227581402,-0.11797166227581396,0.15,0.01,20,BAC,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.14070477926655434,0.1346916206701586,0.0333557917812675,0.08201460588572934,0.20452656664713653,0.39,0.01,20,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.14070477926655434,0.14070477926655445,9.315833917350255e-17,0.14070477926655434,0.14070477926655456,1.0,0.01,20,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
-0.021325014387819533,-0.002588393102077731,0.07964605753456087,-0.15228991842197515,0.14459575714553322,0.76,0.01,20,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
-0.021325014387819533,-0.02132501438781953,3.487103284567413e-18,-0.021325014387819533,-0.021325014387819533,1.0,0.01,20,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.2350583847200938,0.22597728823662303,0.053534262796519995,0.14192104899127156,0.3355157508653614,0.38,0.01,20,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.2350583847200938,0.2350583847200938,4.214940227293109e-17,0.23505838472009372,0.23505838472009383,0.33,0.01,20,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
-0.07860550792861987,-0.0010158423151978174,0.09139769867723314,-0.16019812379549644,0.1992943103679735,0.38,0.01,20,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
-0.07860550792861987,-0.07860550792861987,1.436487510905098e-17,-0.0786055079286199,-0.07860550792861984,0.73,0.01,20,BAC,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.5000914607757658,0.12712937338795957,0.041538556483745395,0.06405331871990984,0.21267891548474518,0.01,0.01,20,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.5000914607757658,0.5000914607757658,1.1437045835676348e-16,0.5000914607757657,0.500091460775766,0.95,0.01,20,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.5079574806265265,0.0046411377394128045,0.09478217929792866,-0.17488883174990097,0.20927469270815358,0.01,0.01,20,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.5079574806265265,0.5079574806265266,1.115873051061572e-16,0.5079574806265265,0.5079574806265265,1.0,0.01,20,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.6664225256046998,0.2311624371596473,0.06721994067614738,0.11480682848660684,0.3601198533545538,0.01,0.01,20,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.6664225256046998,0.6664225256046998,1.7265190116527908e-16,0.6664225256046995,0.6664225256046998,0.06,0.01,20,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.597724770903501,0.011501471429033973,0.1038725134496429,-0.17793667504088181,0.21690481443327134,0.01,0.01,20,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.597724770903501,0.5977247709035011,8.31722665477923e-17,0.597724770903501,0.5977247709035011,0.98,0.01,20,EUK,ITS,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.326331771631462,0.04014064258734667,0.012856844546958774,0.021032794510977653,0.07242147515133698,0.01,0.05,5,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.326331771631462,0.3263317716314619,1.0460605364671256e-16,0.32633177163146176,0.326331771631462,0.64,0.05,5,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.23737558416172075,0.0017311714138606336,0.05389745206185413,-0.10902354929336908,0.10372875273274178,0.01,0.05,5,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.23737558416172075,0.2373755841617208,5.57936525530786e-17,0.23737558416172075,0.23737558416172075,1.0,0.05,5,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
0.4446644892832722,0.05300530232688793,0.017262088870295542,0.029410605531274118,0.09453238818187498,0.01,0.05,5,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,shuffled_labels
0.4446644892832722,0.444664489283272,8.203025903611756e-17,0.44466448928327196,0.4446644892832722,0.11,0.05,5,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,rv_coeff,random_alignment
0.24870652471038218,0.002508137239192107,0.05404910519838121,-0.11298956290381906,0.10449318496885561,0.01,0.05,5,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,shuffled_labels
0.24870652471038218,0.24870652471038213,4.214940227293109e-17,0.24870652471038207,0.24870652471038218,0.34,0.05,5,AMF,BAC,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,embedding_distance_pearson_r,random_alignment
0.34885688618678157,0.04016222116958101,0.010796385624961019,0.0207802330270526,0.06431276868640472,0.01,0.05,5,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,shuffled_labels
0.34885688618678157,0.34885688618678146,1.0217302184252784e-16,0.34885688618678135,0.3488568861867817,0.64,0.05,5,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,procrustes_corr,random_alignment
0.35632368676554815,-0.00632106761905657,0.061460890778759984,-0.11708309646661176,0.13946930867400983,0.01,0.05,5,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,shuffled_labels
0.35632368676554815,0.35632368676554815,0.0,0.35632368676554815,0.35632368676554815,1.0,0.05,5,AMF,EUK,84,pH_KCl|N_pct|C_pct|P_Mehlich3_mg_100g|K_Mehlich3_mg_100g|hfp.300|bio1now.100|bio12now.100|region|PC1|PC2|PC3|PC4,mantel_spearman_r,random_alignment
