combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
5,BAC↔ITS,BAC,ITS,presence/absence,0.1,84,jaccard,pcoa,7786,518,0.5711625713225822,0.002,0.5836192893578531,0.05469364170078551,0.47442936295877963,0.6929055719270947,0.4409142706187337,0.36574505221206355,0.363517970398904,0.03942235831118785,0.29009308017697394,0.4339240163174998,499,120,20310636
