combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
1,BAC↔AMF,BAC,AMF,presence/absence,0.1,84,jaccard,pcoa,7786,106,0.3707556743952637,0.002,0.3968371560193139,0.06118575008837338,0.2685213054817164,0.4950133512175856,0.6674789677588495,0.5592439722293225,0.5645221181310545,0.043034472090090786,0.4628590855042581,0.6439765305041065,499,120,20270608
