record_type,combo_index,pair,branch,threshold,model_type,seed,n_samples,n_features_domain1,n_features_domain2,n_predictors,predictor_set,r2,adjusted_r2,pseudo_f,permutation_p,permutations,predictor,full_r2,reduced_r2,delta_r2,full_adj_r2,reduced_adj_r2,delta_adj_r2
summary,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.224544111967917,4.433401763304064,0.001,999,,,,,,,
summary,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2537067002700428,0.2058673861847891,5.303309738469833,0.001,999,,,,,,,
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.224544111967917,4.433401763304064,0.001,999,pH_KCl,0.2899440061392975,0.1834013667554125,0.1065426393838849,0.224544111967917,0.1197703044246654,0.1047738075432516
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.224544111967917,4.433401763304064,0.001,999,lat,0.2899440061392975,0.2630844952670987,0.0268595108721987,0.224544111967917,0.2056625078853142,0.0188816040826027
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.224544111967917,4.433401763304064,0.001,999,alpha,0.2899440061392975,0.2657401105994659,0.0242038955398316,0.224544111967917,0.2085250542825411,0.0160190576853759
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.224544111967917,4.433401763304064,0.001,999,N_pct,0.2899440061392975,0.2739718106310632,0.0159721955082342,0.224544111967917,0.2173981854854317,0.0071459264824852
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.224544111967917,4.433401763304064,0.001,999,bio12now.100,0.2899440061392975,0.2758315846865387,0.0141124214527588,0.224544111967917,0.2194028769997754,0.0051412349681415
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.224544111967917,4.433401763304064,0.001,999,lon,0.2899440061392975,0.2804786609807953,0.0094653451585021,0.224544111967917,0.224412063135143,0.0001320488327739
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.224544111967917,4.433401763304064,0.001,999,compl,0.2899440061392975,0.2862795419848036,0.0036644641544938,0.224544111967917,0.2306649608407623,-0.0061208488728453
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2537067002700428,0.2058673861847891,5.303309738469833,0.001,999,pH_KCl,0.2537067002700428,0.1478344516519188,0.1058722486181239,0.2058673861847891,0.1046868289507503,0.1011805572340388
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2537067002700428,0.2058673861847891,5.303309738469833,0.001,999,alpha,0.2537067002700428,0.229179630541447,0.0245270697285957,0.2058673861847891,0.1901507510751912,0.0157166351095979
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2537067002700428,0.2058673861847891,5.303309738469833,0.001,999,N_pct,0.2537067002700428,0.235917072315915,0.0177896279541277,0.2058673861847891,0.1972293291420374,0.0086380570427517
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2537067002700428,0.2058673861847891,5.303309738469833,0.001,999,bio12now.100,0.2537067002700428,0.2394092248620174,0.0142974754080253,0.2058673861847891,0.2008982995385753,0.0049690866462138
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2537067002700428,0.2058673861847891,5.303309738469833,0.001,999,compl,0.2537067002700428,0.2499239431078814,0.0037827571621613,0.2058673861847891,0.2119454085816982,-0.006078022396909
