record_type,combo_index,pair,branch,threshold,model_scope,hypothesis_id,hypothesis_name,seed,n_samples,n_features_domain1,n_features_domain2,n_predictors,predictor_set,r2,adjusted_r2,pseudo_f,permutation_p,permutations,predictor,full_r2,reduced_r2,delta_r2,full_adj_r2,reduced_adj_r2,delta_adj_r2,baseline_adjusted_r2,delta_adjusted_r2_vs_base
model_summary,1,BAC↔ITS,CLR,0.05,geography_sensitivity,E,abiotic_plus_compl,20281618,84,16561,1286,6,"pH_KCl,N_pct,bio12now.100,compl,lat,lon",0.32290033887094893,0.27013932631543847,6.120055761462534,0.001,999,,,,,,,,0.2728490584324086,-0.0027097321169701205
model_summary,1,BAC↔ITS,CLR,0.05,geography_sensitivity,F,abiotic_plus_alpha_dark,20281619,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,dark,lat,lon",0.34165620908223626,0.2810192809713896,5.634457742609841,0.001,999,,,,,,,,0.2728490584324086,0.008170222538981031
model_summary,1,BAC↔ITS,CLR,0.05,geography_sensitivity,G,abiotic_plus_pool_compl,20281620,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,pool,compl,lat,lon",0.3391184417846128,0.2782477719489851,5.571130442631106,0.001,999,,,,,,,,0.2728490584324086,0.005398713516576503
model_summary,1,BAC↔ITS,CLR,0.05,primary,A,abiotic_base,20280614,84,16561,1286,3,"pH_KCl,N_pct,bio12now.100",0.29241496617420293,0.26588052740573553,11.020205429093107,0.001,999,,,,,,,,0.26588052740573553,0.0
model_summary,1,BAC↔ITS,CLR,0.05,primary,B,abiotic_plus_alpha,20280615,84,16561,1286,4,"pH_KCl,N_pct,bio12now.100,alpha",0.308230203186166,0.2732038843601491,8.799959959172709,0.001,999,,,,,,,,0.26588052740573553,0.007323356954413551
model_summary,1,BAC↔ITS,CLR,0.05,primary,C,abiotic_plus_dark,20280616,84,16561,1286,4,"pH_KCl,N_pct,bio12now.100,dark",0.30307814555747314,0.26779096305405403,8.588901806714292,0.001,999,,,,,,,,0.26588052740573553,0.001910435648318498
model_summary,1,BAC↔ITS,CLR,0.05,primary,D,abiotic_plus_pool,20280617,84,16561,1286,4,"pH_KCl,N_pct,bio12now.100,pool",0.3061137495006021,0.2709802684626579,8.712878441222461,0.001,999,,,,,,,,0.26588052740573553,0.005099741056922347
model_summary,1,BAC↔ITS,CLR,0.05,primary,E,abiotic_plus_compl,20280618,84,16561,1286,4,"pH_KCl,N_pct,bio12now.100,compl",0.29841021052155436,0.262886676877076,8.400352665026581,0.001,999,,,,,,,,0.26588052740573553,-0.002993850528659525
model_summary,1,BAC↔ITS,CLR,0.05,primary,F,abiotic_plus_alpha_dark,20280619,84,16561,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,dark",0.3160837001760288,0.2722429117257743,7.209808750011052,0.001,999,,,,,,,,0.26588052740573553,0.006362384320038772
model_summary,1,BAC↔ITS,CLR,0.05,primary,G,abiotic_plus_pool_compl,20280620,84,16561,1286,5,"pH_KCl,N_pct,bio12now.100,pool,compl",0.31358356960062816,0.26958251636989916,7.126728716157894,0.001,999,,,,,,,,0.26588052740573553,0.003701988964163627
model_summary,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,A,abiotic_base,20261603,84,16561,1286,5,"pH_KCl,N_pct,bio12now.100,lat,lon",0.302253623604367,0.2575262917841342,6.7576940386066,0.001,999,,,,,,,,0.2575262917841342,0.0
model_summary,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,B,abiotic_plus_alpha,20261604,84,16561,1286,6,"pH_KCl,N_pct,bio12now.100,alpha,lat,lon",0.3217772145033452,0.26892868576334605,6.08866930026387,0.001,999,,,,,,,,0.2575262917841342,0.011402393979211833
model_summary,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,C,abiotic_plus_dark,20261605,84,16561,1286,6,"pH_KCl,N_pct,bio12now.100,dark,lat,lon",0.3138315186733329,0.26036384480372254,5.869556237637378,0.001,999,,,,,,,,0.2575262917841342,0.0028375530195883236
model_summary,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,D,abiotic_plus_pool,20261606,84,16561,1286,6,"pH_KCl,N_pct,bio12now.100,pool,lat,lon",0.3186166666688963,0.2655218614742648,6.000900945034684,0.001,999,,,,,,,,0.2575262917841342,0.0079955696901306
model_summary,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,E,abiotic_plus_compl,20261607,84,16561,1286,6,"pH_KCl,N_pct,bio12now.100,compl,lat,lon",0.30914851307989244,0.25531592968352035,5.7427768383994575,0.001,999,,,,,,,,0.2575262917841342,-0.002210362100613872
model_summary,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,F,abiotic_plus_alpha_dark,20261608,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,dark,lat,lon",0.32860354332312747,0.266764395997626,5.313843374868413,0.001,999,,,,,,,,0.2575262917841342,0.009238104213491805
model_summary,0,BAC↔ITS,presence/absence,0.05,geography_sensitivity,G,abiotic_plus_pool_compl,20261609,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,pool,compl,lat,lon",0.3278225484794338,0.26591146741832905,5.295054501727739,0.001,999,,,,,,,,0.2575262917841342,0.00838517563419483
model_summary,0,BAC↔ITS,presence/absence,0.05,primary,A,abiotic_base,20260603,84,16561,1286,3,"pH_KCl,N_pct,bio12now.100",0.26680359056383185,0.2393087252099756,9.703760579660782,0.001,999,,,,,,,,0.2393087252099756,0.0
model_summary,0,BAC↔ITS,presence/absence,0.05,primary,B,abiotic_plus_alpha,20260604,84,16561,1286,4,"pH_KCl,N_pct,bio12now.100,alpha",0.2844670988840342,0.24823758490347891,7.8518055482806295,0.001,999,,,,,,,,0.2393087252099756,0.008928859693503322
model_summary,0,BAC↔ITS,presence/absence,0.05,primary,C,abiotic_plus_dark,20260605,84,16561,1286,4,"pH_KCl,N_pct,bio12now.100,dark",0.27876066683639034,0.24224221958759995,7.633420581583572,0.001,999,,,,,,,,0.2393087252099756,0.002933494377624357
model_summary,0,BAC↔ITS,presence/absence,0.05,primary,D,abiotic_plus_pool,20260606,84,16561,1286,4,"pH_KCl,N_pct,bio12now.100,pool",0.2830638956074577,0.2467633333597341,7.797782681043958,0.001,999,,,,,,,,0.2393087252099756,0.007454608149758513
model_summary,0,BAC↔ITS,presence/absence,0.05,primary,E,abiotic_plus_compl,20260607,84,16561,1286,4,"pH_KCl,N_pct,bio12now.100,compl",0.27236362724724406,0.23552127925976274,7.392678320605154,0.001,999,,,,,,,,0.2393087252099756,-0.0037874459502128532
model_summary,0,BAC↔ITS,presence/absence,0.05,primary,F,abiotic_plus_alpha_dark,20260608,84,16561,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,dark",0.29170449025143996,0.24630093193422464,6.4247054870330755,0.001,999,,,,,,,,0.2393087252099756,0.00699220672424905
model_summary,0,BAC↔ITS,presence/absence,0.05,primary,G,abiotic_plus_pool_compl,20260609,84,16561,1286,5,"pH_KCl,N_pct,bio12now.100,pool,compl",0.2904484668868961,0.24496439425144068,6.385718121918749,0.001,999,,,,,,,,0.2393087252099756,0.005655669041465083
model_summary,5,EUK↔ITS,CLR,0.05,geography_sensitivity,A,abiotic_base,20361658,84,4126,1286,5,"pH_KCl,N_pct,bio12now.100,lat,lon",0.2356363063052309,0.18663863363248934,4.809132627156803,0.001,999,,,,,,,,0.18663863363248934,0.0
model_summary,5,EUK↔ITS,CLR,0.05,geography_sensitivity,B,abiotic_plus_alpha,20361659,84,4126,1286,6,"pH_KCl,N_pct,bio12now.100,alpha,lat,lon",0.2598047839032124,0.20212723459696913,4.504435209682016,0.001,999,,,,,,,,0.18663863363248934,0.015488600964479793
model_summary,5,EUK↔ITS,CLR,0.05,geography_sensitivity,C,abiotic_plus_dark,20361660,84,4126,1286,6,"pH_KCl,N_pct,bio12now.100,dark,lat,lon",0.24700594192530656,0.18833108025714862,4.209740507310875,0.001,999,,,,,,,,0.18663863363248934,0.0016924466246592829
model_summary,5,EUK↔ITS,CLR,0.05,geography_sensitivity,D,abiotic_plus_pool,20361661,84,4126,1286,6,"pH_KCl,N_pct,bio12now.100,pool,lat,lon",0.2528757970811176,0.19465832672380212,4.343641101701384,0.001,999,,,,,,,,0.18663863363248934,0.008019693091312785
model_summary,5,EUK↔ITS,CLR,0.05,geography_sensitivity,E,abiotic_plus_compl,20361662,84,4126,1286,6,"pH_KCl,N_pct,bio12now.100,compl,lat,lon",0.24233581228015744,0.183297044405884,4.104689528687758,0.001,999,,,,,,,,0.18663863363248934,-0.0033415892266053238
model_summary,5,EUK↔ITS,CLR,0.05,geography_sensitivity,F,abiotic_plus_alpha_dark,20361663,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,dark,lat,lon",0.2668483266302557,0.19932119881988453,3.9517203719905836,0.001,999,,,,,,,,0.18663863363248934,0.01268256518739519
model_summary,5,EUK↔ITS,CLR,0.05,geography_sensitivity,G,abiotic_plus_pool_compl,20361664,84,4126,1286,7,"pH_KCl,N_pct,bio12now.100,pool,compl,lat,lon",0.2625599633808875,0.19463785474491657,3.8656038314134182,0.001,999,,,,,,,,0.18663863363248934,0.007999221112427235
model_summary,5,EUK↔ITS,CLR,0.05,primary,A,abiotic_base,20360658,84,4126,1286,3,"pH_KCl,N_pct,bio12now.100",0.207446199254524,0.17772543172656863,6.979839906873203,0.001,999,,,,,,,,0.17772543172656863,0.0
model_summary,5,EUK↔ITS,CLR,0.05,primary,B,abiotic_plus_alpha,20360659,84,4126,1286,4,"pH_KCl,N_pct,bio12now.100,alpha",0.22975375949984211,0.19075394985426442,5.891150792473036,0.001,999,,,,,,,,0.17772543172656863,0.013028518127695787
model_summary,5,EUK↔ITS,CLR,0.05,primary,C,abiotic_plus_dark,20360660,84,4126,1286,4,"pH_KCl,N_pct,bio12now.100,dark",0.22014028721867884,0.18065371948291575,5.575067670905647,0.001,999,,,,,,,,0.17772543172656863,0.0029282877563471255
model_summary,5,EUK↔ITS,CLR,0.05,primary,D,abiotic_plus_pool,20360661,84,4126,1286,4,"pH_KCl,N_pct,bio12now.100,pool",0.22531549313931853,0.1860909611463727,5.744249368732788,0.001,999,,,,,,,,0.17772543172656863,0.008365529419804063
