record_type,combo_index,pair,branch,threshold,model_type,seed,n_samples,n_features_domain1,n_features_domain2,n_predictors,predictor_set,r2,adjusted_r2,pseudo_f,permutation_p,permutations,predictor,full_r2,reduced_r2,delta_r2,full_adj_r2,reduced_adj_r2,delta_adj_r2
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,geography_sensitivity,20320645,84,148,4126,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.27257617327680794,0.20557661028914553,4.068327629644409,0.001,999,pH_KCl,0.27257617327680794,0.1651556921452415,0.10742048113156644,0.20557661028914553,0.10010288893577979,0.10547372135336575
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,geography_sensitivity,20320645,84,148,4126,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.27257617327680794,0.20557661028914553,4.068327629644409,0.001,999,lat,0.27257617327680794,0.2498762874510888,0.022699885825719135,0.20557661028914553,0.19142508907065414,0.014151521218491392
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,geography_sensitivity,20320645,84,148,4126,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.27257617327680794,0.20557661028914553,4.068327629644409,0.001,999,alpha,0.27257617327680794,0.24994360715944686,0.022632566117361086,0.20557661028914553,0.19149765447057254,0.014078955818572991
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,geography_sensitivity,20320645,84,148,4126,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.27257617327680794,0.20557661028914553,4.068327629644409,0.001,999,bio12now.100,0.27257617327680794,0.2567976338618838,0.01577853941492413,0.20557661028914553,0.19888576117579682,0.006690849113348718
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,geography_sensitivity,20320645,84,148,4126,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.27257617327680794,0.20557661028914553,4.068327629644409,0.001,999,N_pct,0.27257617327680794,0.2598288608590993,0.012747312417708656,0.20557661028914553,0.2021531876792888,0.00342342260985673
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,geography_sensitivity,20320645,84,148,4126,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.27257617327680794,0.20557661028914553,4.068327629644409,0.001,999,lon,0.27257617327680794,0.263557258656256,0.009018914620551932,0.20557661028914553,0.20617210998012014,-0.0005954996909746102
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,geography_sensitivity,20320645,84,148,4126,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.27257617327680794,0.20557661028914553,4.068327629644409,0.001,999,compl,0.27257617327680794,0.2681253533081427,0.004450819968665254,0.20557661028914553,0.21109616005942655,-0.005519549770281018
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,primary,20320644,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2407309365818997,0.1920598427730471,4.946076156153988,0.001,999,pH_KCl,0.2407309365818997,0.1341471654681815,0.1065837711137182,0.1920598427730471,0.09030651561846925,0.10175332715457786
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,primary,20320644,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2407309365818997,0.1920598427730471,4.946076156153988,0.001,999,alpha,0.2407309365818997,0.2178303454787195,0.022900591103180212,0.1920598427730471,0.17822681866751544,0.013833024105531666
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,primary,20320644,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2407309365818997,0.1920598427730471,4.946076156153988,0.001,999,bio12now.100,0.2407309365818997,0.22468527708772368,0.016045659494176023,0.1920598427730471,0.1854288354212793,0.006631007351767804
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,primary,20320644,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2407309365818997,0.1920598427730471,4.946076156153988,0.001,999,N_pct,0.2407309365818997,0.22711871653395121,0.013612220047948487,0.1920598427730471,0.1879854869913664,0.004074355781680694
predictor_ranking,6,AMF↔EUK,presence/absence,0.05,primary,20320644,84,148,4126,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2407309365818997,0.1920598427730471,4.946076156153988,0.001,999,compl,0.2407309365818997,0.23706629738755935,0.0036646391943403467,0.1920598427730471,0.1984367428249042,-0.006376900051857093
predictor_ranking,3,AMF↔ITS,CLR,0.05,geography_sensitivity,20290624,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2711311119812432,0.20399845124267346,4.038736272305536,0.001,999,pH_KCl,0.2711311119812432,0.17623743897447253,0.09489367300677065,0.20399845124267346,0.11204814850495082,0.09195030273772264
predictor_ranking,3,AMF↔ITS,CLR,0.05,geography_sensitivity,20290624,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2711311119812432,0.20399845124267346,4.038736272305536,0.001,999,alpha,0.2711311119812432,0.24783389285226232,0.02329721912898086,0.20399845124267346,0.18922354684075038,0.014774904401923084
predictor_ranking,3,AMF↔ITS,CLR,0.05,geography_sensitivity,20290624,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2711311119812432,0.20399845124267346,4.038736272305536,0.001,999,N_pct,0.2711311119812432,0.2565765693934797,0.014554542587763453,0.20399845124267346,0.19864747090465995,0.005350980338013511
predictor_ranking,3,AMF↔ITS,CLR,0.05,geography_sensitivity,20290624,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2711311119812432,0.20399845124267346,4.038736272305536,0.001,999,lon,0.2711311119812432,0.2570992654508646,0.014031846530378589,0.20399845124267346,0.19921089652495794,0.004787554717715525
predictor_ranking,3,AMF↔ITS,CLR,0.05,geography_sensitivity,20290624,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2711311119812432,0.20399845124267346,4.038736272305536,0.001,999,lat,0.2711311119812432,0.25726912789360956,0.013861984087633616,0.20399845124267346,0.19939399500220256,0.0046044562404709
predictor_ranking,3,AMF↔ITS,CLR,0.05,geography_sensitivity,20290624,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2711311119812432,0.20399845124267346,4.038736272305536,0.001,999,bio12now.100,0.2711311119812432,0.25857786275636263,0.012553249224880547,0.20399845124267346,0.20080470920491045,0.0031937420377630144
predictor_ranking,3,AMF↔ITS,CLR,0.05,geography_sensitivity,20290624,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2711311119812432,0.20399845124267346,4.038736272305536,0.001,999,compl,0.2711311119812432,0.2660238084164581,0.0051073035647850595,0.20399845124267346,0.20883085842293536,-0.0048324071802618995
predictor_ranking,3,AMF↔ITS,CLR,0.05,primary,20290623,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2430434741821199,0.19452061996302505,5.008845380049317,0.001,999,pH_KCl,0.2430434741821199,0.14825865795808935,0.09478481622403057,0.19452061996302505,0.10513251405723312,0.08938810590579194
predictor_ranking,3,AMF↔ITS,CLR,0.05,primary,20290623,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2430434741821199,0.19452061996302505,5.008845380049317,0.001,999,alpha,0.2430434741821199,0.21890135625824936,0.024142117923870554,0.19452061996302505,0.17935205784094543,0.01516856212207962
predictor_ranking,3,AMF↔ITS,CLR,0.05,primary,20290623,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2430434741821199,0.19452061996302505,5.008845380049317,0.001,999,N_pct,0.2430434741821199,0.22665527158011534,0.016388202602004576,0.19452061996302505,0.1874985764702478,0.007022043492777241
predictor_ranking,3,AMF↔ITS,CLR,0.05,primary,20290623,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2430434741821199,0.19452061996302505,5.008845380049317,0.001,999,bio12now.100,0.2430434741821199,0.23112385586261674,0.011919618319503167,0.19452061996302505,0.19219341818477453,0.0023272017782505205
predictor_ranking,3,AMF↔ITS,CLR,0.05,primary,20290623,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.2430434741821199,0.19452061996302505,5.008845380049317,0.001,999,compl,0.2430434741821199,0.23750113313054155,0.005542341051578359,0.19452061996302505,0.19889359556753095,-0.004372975604505891
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.22454411196791701,4.433401763304064,0.001,999,pH_KCl,0.2899440061392975,0.18340136675541252,0.10654263938388497,0.22454411196791701,0.11977030442466541,0.10477380754325161
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.22454411196791701,4.433401763304064,0.001,999,lat,0.2899440061392975,0.26308449526709876,0.026859510872198733,0.22454411196791701,0.20566250788531426,0.018881604082602754
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.22454411196791701,4.433401763304064,0.001,999,alpha,0.2899440061392975,0.2657401105994659,0.0242038955398316,0.22454411196791701,0.2085250542825411,0.016019057685375926
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.22454411196791701,4.433401763304064,0.001,999,N_pct,0.2899440061392975,0.27397181063106324,0.015972195508234255,0.22454411196791701,0.21739818548543177,0.007145926482485243
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.22454411196791701,4.433401763304064,0.001,999,bio12now.100,0.2899440061392975,0.2758315846865387,0.014112421452758817,0.22454411196791701,0.21940287699977545,0.0051412349681415614
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.22454411196791701,4.433401763304064,0.001,999,lon,0.2899440061392975,0.2804786609807953,0.00946534515850217,0.22454411196791701,0.22441206313514306,0.00013204883277395663
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,geography_sensitivity,20280617,84,148,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.2899440061392975,0.22454411196791701,4.433401763304064,0.001,999,compl,0.2899440061392975,0.28627954198480365,0.0036644641544938406,0.22454411196791701,0.23066496084076238,-0.006120848872845364
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.25370670027004283,0.20586738618478917,5.303309738469833,0.001,999,pH_KCl,0.25370670027004283,0.14783445165191889,0.10587224861812394,0.20586738618478917,0.10468682895075032,0.10118055723403885
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.25370670027004283,0.20586738618478917,5.303309738469833,0.001,999,alpha,0.25370670027004283,0.22917963054144708,0.024527069728595752,0.20586738618478917,0.1901507510751912,0.015716635109597976
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.25370670027004283,0.20586738618478917,5.303309738469833,0.001,999,N_pct,0.25370670027004283,0.23591707231591508,0.01778962795412775,0.20586738618478917,0.1972293291420374,0.008638057042751779
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.25370670027004283,0.20586738618478917,5.303309738469833,0.001,999,bio12now.100,0.25370670027004283,0.23940922486201743,0.014297475408025395,0.20586738618478917,0.2008982995385753,0.004969086646213872
predictor_ranking,2,AMF↔ITS,presence/absence,0.05,primary,20280616,84,148,1286,5,"pH_KCl,N_pct,bio12now.100,alpha,compl",0.25370670027004283,0.20586738618478917,5.303309738469833,0.001,999,compl,0.25370670027004283,0.24992394310788146,0.0037827571621613654,0.20586738618478917,0.2119454085816982,-0.006078022396909022
predictor_ranking,1,BAC↔ITS,CLR,0.05,geography_sensitivity,20270610,84,16561,1286,7,"pH_KCl,N_pct,bio12now.100,alpha,compl,lat,lon",0.33858363862286756,0.2776637106012896,5.557846990609384,0.001,999,pH_KCl,0.33858363862286756,0.18980073662322894,0.14878290199963862,0.2776637106012896,0.12666832648997406,0.15099538411131552
