combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
10,BAC↔EUK,BAC,EUK,CLR,0.05,84,euclidean,pca,16561,4126,0.2619631693164172,0.002,0.4013503887640911,0.09179327037551133,0.212434856689936,0.5699327163975128,0.4345237746516486,0.3073611324758431,0.30662938649084914,0.053963903415216126,0.21593336371262503,0.3971268609950159,499,120,20360671
