combo_index,pair,domain_1,domain_2,branch,threshold,n_samples,distance_metric,ordination_method,n_features_1,n_features_2,mantel_spearman,mantel_perm_pvalue,mantel_bootstrap_median,mantel_bootstrap_sd,mantel_ci_lower,mantel_ci_upper,procrustes_fit,procrustes_bootstrap_mean,procrustes_bootstrap_median,procrustes_bootstrap_sd,procrustes_ci_lower,procrustes_ci_upper,n_permutations,n_bootstraps,seed
18,AMF↔EUK,AMF,EUK,CLR,0.05,84,euclidean,pca,148,4126,0.47841599857754763,0.002,0.49249971200672926,0.07355505214781696,0.32019496392997177,0.6094111290434729,0.5908073997702095,0.48423018215182445,0.4824358818968568,0.052690055741028266,0.382219352795358,0.5936483394927778,499,120,20440727
